"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046031","ADP metabolic process","3/27","112/18860",0.0267857142857143,18.7103174603175,7.11769450781167,0.000537463923334389,0.00639514035359906,0.00349476874866332,"ALDOC/LDHA/ALDOA",3
"GO:0003012","muscle system process","5/27","485/18860",0.0103092783505155,7.2012218403971,5.23860824919538,0.000556798356747417,0.00654238069178215,0.00357523155385184,"ALDOA/CALM1/ATP1B1/HSP90AA1/CALM2",5
"GO:0009134","nucleoside diphosphate catabolic process","3/27","114/18860",0.0263157894736842,18.3820662768031,7.04824480620782,0.000565964888742712,0.00656798759775493,0.00358922502542486,"ALDOC/LDHA/ALDOA",3
"GO:0099188","postsynaptic cytoskeleton organization","2/27","25/18860",0.08,55.8814814814815,10.3966752237364,0.000580193639101291,0.00657514528223418,0.00359313650361733,"NEFL/INA",2
"GO:0022904","respiratory electron transport chain","3/27","115/18860",0.0260869565217391,18.2222222222222,7.01417901445255,0.000580571338750465,0.00657514528223418,0.00359313650361733,"MT-CO3/MT-CO2/MT-ND4",3
"GO:0003015","heart process","4/27","275/18860",0.0145454545454545,10.1602693602694,5.79395032928256,0.000595833989079095,0.00666766606826607,0.00364369657481953,"CALM1/ATP1B1/HSP90AA1/CALM2",4
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","2/27","26/18860",0.0769230769230769,53.7321937321937,10.1876188670231,0.000627988513796034,0.00687513149300442,0.00375707073749849,"CALM1/CALM2",2
"GO:1903522","regulation of blood circulation","4/27","279/18860",0.014336917562724,10.0146024160361,5.74375089329289,0.00062900139191317,0.00687513149300442,0.00375707073749849,"CALM1/ATP1B1/HSP90AA1/CALM2",4
"GO:0032410","negative regulation of transporter activity","2/27","27/18860",0.0740740740740741,51.7421124828532,9.99015282011021,0.000677629203509253,0.00732151093446779,0.00400100485556582,"CALM1/CALM2",2
"GO:0009135","purine nucleoside diphosphate metabolic process","3/27","124/18860",0.0241935483870968,16.8996415770609,6.72575738326687,0.000722999667448148,0.00744960953222055,0.0040710072247745,"ALDOC/LDHA/ALDOA",3
